longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,household_rooms
-122.25,37.79,51.0,5.170483995038151,3.784189633918261,5.43372200355424,4.02535169073515,2.1,75000.0,NEAR BAY,1.2844800634286606
-122.25,37.79,39.0,6.135564891081739,4.867534450455582,5.945420608606575,4.820281565605037,1.6,112500.0,NEAR BAY,1.2728644183074
-122.25,37.79,52.0,6.805722553416985,5.472270673671475,6.741700694652055,5.429345628954441,3.625,125000.0,NEAR BAY,1.253506963550523
-122.26,37.8,20.0,7.772331575169614,6.659293919683638,7.414572881350589,6.517671272912275,1.6929,115000.0,NEAR BAY,1.1925013167619793
-122.22,37.77,52.0,5.971261839790462,4.859812404361672,6.255750041753367,4.9344739331306915,1.6471,95000.0,NEAR BAY,1.2101111325563285
-122.22,37.77,52.0,7.037027614686276,5.71042701737487,6.7650389767805414,5.560681631015528,2.59,96400.0,NEAR BAY,1.265497304401714
-122.23,37.77,52.0,6.646390514847729,5.332718793265369,6.418364935936212,5.214935757608986,2.57,72000.0,NEAR BAY,1.2744913501858852
-122.23,37.78,52.0,6.159095388491933,4.990432586778736,6.030685260261263,4.844187086458591,2.6429,71300.0,NEAR BAY,1.2714404457476525
-122.23,37.78,52.0,6.760414691083428,5.375278407684165,6.902742737158593,5.365976015021851,3.0257,80800.0,NEAR BAY,1.2598667366678302
-122.22,37.78,50.0,7.560601162768557,6.274762021241939,7.330405211844402,6.169610732491456,1.4886,128800.0,NEAR BAY,1.2254583782655248
-122.23,37.78,43.0,7.259116128097101,6.159095388491933,7.317876198626496,6.0844994130751715,1.9338,112500.0,NEAR BAY,1.1930506743903628
-122.23,37.78,52.0,6.894670039433482,5.556828061699537,6.9167150203536085,5.545177444479562,1.4844,119400.0,NEAR BAY,1.24336328430705
-122.23,37.78,44.0,7.75833346749091,6.716594773520978,7.942362237674335,6.62273632394984,1.6009,118100.0,NEAR BAY,1.1714694784743889
-122.23,37.79,48.0,7.436617265234227,5.983936280687191,7.301147805856032,5.840641657373398,2.0375,122500.0,NEAR BAY,1.2732534713623498
-122.23,37.79,49.0,7.069874128458572,5.384495062789089,6.756932389247553,5.393627546352362,2.293,106300.0,NEAR BAY,1.3107827835164172
-122.22,37.79,37.0,7.759614150696903,6.354370040797351,7.3833681469923835,6.261491684321042,2.1494,132500.0,NEAR BAY,1.239259675154916
-122.23,37.79,30.0,6.415096959171596,4.983606621708336,6.054439346269371,4.948759890378168,1.6198,122700.0,NEAR BAY,1.2963039430634762
-122.23,37.79,40.0,6.836259277277067,5.298317366548036,6.336825731146441,5.220355825078324,1.3281,113300.0,NEAR BAY,1.3095389483674704
-122.22,37.79,44.0,7.305188215393037,5.752572638825633,6.8690144506657065,5.60947179518496,3.5156,109500.0,NEAR BAY,1.3022952039198488
-122.22,37.79,52.0,8.138856750696325,6.53813982376767,7.729295674310482,6.530877627725885,3.9048,164700.0,NEAR BAY,1.2462117979586695
-122.21,37.79,52.0,6.637258031284457,5.25227342804663,6.398594934535208,5.278114659230517,3.0893,125000.0,NEAR BAY,1.257505465455744
-122.22,37.79,46.0,7.769378609513984,6.3561076606958915,7.4073177104694174,6.269096283706261,2.6042,124700.0,NEAR BAY,1.2393139709318297
-122.22,37.79,49.0,7.510430556378006,6.111467339502679,7.091742115095153,6.052089168924417,2.5,136700.0,NEAR BAY,1.2409649538776981
-122.22,37.79,38.0,8.022896869601457,6.568077911411976,7.681560362559537,6.492239835020471,2.7969,141700.0,NEAR BAY,1.2357671733450617
-122.2,37.79,29.0,7.403061091090091,5.932245187448011,6.84587987526405,5.831882477283517,2.8321,150000.0,NEAR BAY,1.2694119128646137
-122.21,37.79,47.0,7.342131730584722,5.730099782973574,6.756932389247553,5.680172609017068,2.9583,138800.0,NEAR BAY,1.2925895454179253
-122.21,37.79,34.0,7.768533300926033,6.324358962381311,7.325148957955575,6.248042874508429,2.8365,139200.0,NEAR BAY,1.2433546723280495
-122.21,37.79,35.0,7.465082736399547,6.016157159698354,7.042286171939743,5.958424693029782,2.875,143800.0,NEAR BAY,1.2528618084461598
-122.21,37.8,39.0,7.602900462204755,6.2166061010848646,7.01211529430638,6.142037405587356,3.0682,156500.0,NEAR BAY,1.2378466557837087
-122.21,37.8,39.0,7.610357618312838,6.104793232414985,7.108244139731541,6.102558594613569,3.0757,151000.0,NEAR BAY,1.2470765336083998
-122.2,37.8,43.0,8.021584533455107,6.214608098422191,7.017506142941256,6.1224928095143865,4.9559,273000.0,NEAR BAY,1.3101827610135404
-122.2,37.8,52.0,7.344719054149673,5.683579767338681,6.561030665896573,5.594711379601839,4.7721,217100.0,NEAR BAY,1.3127967746340432
-122.21,37.8,52.0,8.166216268592143,6.568077911411976,7.5411524551363085,6.561030665896573,3.4861,187100.0,NEAR BAY,1.2446544886673256
-122.2,37.8,41.0,7.635786861395585,5.872117789475416,6.690842277418564,5.831882477283517,5.1184,239600.0,NEAR BAY,1.309317684493588
-122.21,37.8,48.0,7.186901020411631,5.575949103146316,6.2285110035911835,5.53338948872752,4.0977,229700.0,NEAR BAY,1.2988243526056864
-122.19,37.8,48.0,7.43543801981455,5.560681631015528,6.415096959171596,5.476463551931511,4.744,257300.0,NEAR BAY,1.3577079349304029
-122.19,37.8,46.0,7.569927655242652,5.834810737062605,6.645090969505644,5.808142489980444,4.2727,246900.0,NEAR BAY,1.3033302244739076
-122.19,37.79,50.0,6.876264611890766,5.278114659230517,6.137727054086234,5.220355825078324,2.9844,179900.0,NEAR BAY,1.3172022831963945
-122.2,37.79,40.0,6.966967138613983,5.54907608489522,6.504288173536645,5.4638318050256105,4.1739,169600.0,NEAR BAY,1.275106443102036
-122.2,37.8,46.0,7.621684998724611,6.0063531596017325,6.966024187106113,5.991464547107982,3.8487,203300.0,NEAR BAY,1.272090477845441
-122.19,37.8,52.0,7.503289630675082,5.605802066295998,6.45833828334479,5.627621113690637,4.0114,263400.0,NEAR BAY,1.3332968725313434
-122.19,37.79,45.0,7.908019444632471,6.113682179832232,7.009408932708637,6.12029741895095,4.6563,231800.0,NEAR BAY,1.2920972468014382
-122.19,37.79,28.0,8.05356916913454,6.635946555686647,7.460490305825338,6.507277712385012,2.9297,140500.0,NEAR BAY,1.237624937046492
-122.2,37.79,35.0,7.497207223203318,6.131226489483141,6.917705609835305,5.968707559985366,2.3036,126000.0,NEAR BAY,1.2560855340719188
-122.2,37.79,49.0,6.78332520060396,5.278114659230517,6.6039438246004725,5.351858133476067,2.6667,122000.0,NEAR BAY,1.2674710411649395
-122.2,37.79,44.0,7.3914152346753585,6.115892125483034,7.2115567333138015,6.198478716492308,2.619,134700.0,NEAR BAY,1.1924563385220637
-122.21,37.79,45.0,7.65728279297819,6.280395838960195,7.333676395657684,6.163314804034641,2.4167,139400.0,NEAR BAY,1.2423968329454087
-122.2,37.79,45.0,7.611842399580417,6.270988431858299,7.252053951852814,6.175867270105761,2.7788,115400.0,NEAR BAY,1.232513923416956
-122.21,37.78,46.0,7.7142311448490855,6.2324480165505225,7.237778191923443,6.345636360828596,2.7352,137300.0,NEAR BAY,1.2156749467190997
-122.21,37.78,52.0,7.298445101508147,5.707110264748875,6.97166860472579,5.598421958998375,1.8472,137000.0,NEAR BAY,1.303661130754411
-122.21,37.78,52.0,6.963189985870238,5.41610040220442,6.675823221634848,5.5053315359323625,2.6583,142600.0,NEAR BAY,1.2648084752794053
-122.21,37.78,49.0,6.80128303447162,5.501258210544727,6.659293919683638,5.5053315359323625,3.0536,137500.0,NEAR BAY,1.2353993560752523
-122.22,37.78,44.0,7.99598047476376,6.566672429803241,7.727535110475448,6.415096959171596,2.3906,111700.0,NEAR BAY,1.2464317415081299
-122.21,37.78,43.0,7.440146680662688,6.133398042996649,7.113142108707088,6.0112671744041615,1.7188,126800.0,NEAR BAY,1.2377002160780115
-122.21,37.78,47.0,6.782192056006791,5.517452896464707,6.625392368007956,5.488937726156687,2.625,111300.0,NEAR BAY,1.235611040673189
-122.22,37.77,40.0,6.20455776256869,4.74493212836325,6.306275286948016,4.912654885736052,2.8015,114800.0,NEAR BAY,1.2629744826129945
-122.22,37.78,50.0,7.482681828154651,6.161207321695077,7.4999765409521215,6.089044875446846,1.7276,102300.0,NEAR BAY,1.2288761178830256
-122.22,37.78,44.0,7.425953657077541,6.244166900663736,7.438971592395862,6.206575926724928,2.0801,131900.0,NEAR BAY,1.1964654496696139
-122.22,37.78,51.0,7.401231264413015,6.139884552226255,7.342131730584722,5.976350909297934,2.489,119100.0,NEAR BAY,1.2384197944097075
-122.21,37.76,52.0,7.259116128097101,5.752572638825633,6.990256500493881,5.707110264748875,1.7546,80600.0,NEAR BAY,1.2719425052875717
-122.21,37.77,52.0,6.3835066348840055,5.159055299214529,5.869296913133774,4.927253685157205,4.0904,80600.0,NEAR BAY,1.2955506338375875
-122.21,37.77,52.0,6.61472560020376,5.0369526024136295,6.161207321695077,5.0106352940962555,2.6765,88800.0,NEAR BAY,1.3201371107566964
-122.2,37.77,49.0,7.728855823852543,6.212606095751519,7.3914152346753585,6.182084906716632,2.4338,102400.0,NEAR BAY,1.250202147087206
-122.21,37.77,46.0,7.118826249062078,5.929589143389895,7.076653815443951,5.872117789475416,2.3309,98700.0,NEAR BAY,1.2123098521322468
-122.21,37.77,43.0,6.925595197110468,5.796057750765372,6.729824070489475,5.627621113690637,2.2604,100000.0,NEAR BAY,1.2306434738938226
-122.19,37.77,42.0,6.838405200847344,5.541263545158426,6.803505257608338,5.575949103146316,1.8039,92300.0,NEAR BAY,1.2264109794310474
-122.2,37.77,39.0,7.897296472595885,6.393590753950631,7.543802867501509,6.2878585601617845,2.2562,94800.0,NEAR BAY,1.2559596239379611
-122.2,37.77,41.0,7.344719054149673,6.030685260261263,6.932447891572509,5.834810737062605,2.0562,102000.0,NEAR BAY,1.2587758858219957
-122.2,37.78,52.0,7.741099090035366,6.095824562432225,7.111512116496157,6.049733455231958,3.5398,158400.0,NEAR BAY,1.279576885051138
-122.2,37.78,39.0,7.469083884921234,5.991464547107982,6.977281341630747,5.932245187448011,3.1167,121600.0,NEAR BAY,1.2590652693730542
-122.2,37.78,50.0,7.532623618788788,6.0014148779611505,7.029087564149662,5.937536205082426,2.5401,129100.0,NEAR BAY,1.2686446631417583
-122.2,37.77,43.0,7.796057974316123,6.220590170099739,7.338238150065589,6.184148890937483,2.898,121400.0,NEAR BAY,1.2606517261802672
-122.21,37.78,44.0,7.455876687491824,6.028278520230698,7.123672785204607,5.976350909297934,2.3125,102800.0,NEAR BAY,1.2475634046006339
-122.19,37.78,52.0,6.934397209928558,5.198497031265826,6.152732694704104,5.1298987149230735,2.875,160000.0,NEAR BAY,1.3517610376509244
-122.19,37.77,52.0,7.682943169878292,6.061456918928017,6.99117688712121,6.054439346269371,3.3715,143900.0,NEAR BAY,1.268976816922342
-122.19,37.77,52.0,7.753623546559746,6.100318952020064,7.0431599159883405,6.035481432524756,3.5114,151200.0,NEAR BAY,1.2846735812616457
-122.19,37.78,52.0,7.821242083523558,6.030685260261263,7.01211529430638,5.929589143389895,4.3125,164400.0,NEAR BAY,1.3190192261874356
-122.19,37.78,52.0,7.695757990554761,5.986452005284438,6.892641641172089,5.91350300563827,3.22,156500.0,NEAR BAY,1.301387347434708
-122.18,37.78,33.0,4.962844630259907,3.4657359027997265,6.3561076606958915,3.871201010907891,3.875,225000.0,NEAR BAY,1.2819909419004825
-122.19,37.78,49.0,7.076653815443951,5.327876168789581,6.208590026096629,5.3471075307174685,5.2328,174200.0,NEAR BAY,1.3234545545962517
-122.19,37.78,52.0,6.976348070447749,5.267858159063328,6.320768294250582,5.25227342804663,3.7262,166900.0,NEAR BAY,1.3282530252889593
-122.2,37.78,45.0,7.4770384723196965,5.808142489980444,6.76849321164863,5.793013608384144,4.5893,163500.0,NEAR BAY,1.2906992763659813
-122.18,37.79,39.0,6.42648845745769,4.564348191467836,5.4680601411351315,4.672828834461906,5.2578,253000.0,NEAR BAY,1.3752886495783074
-122.18,37.79,41.0,7.252762418053187,5.455321115357702,6.440946540632921,5.3706380281276624,7.0875,240700.0,NEAR BAY,1.3504470753881137
-122.18,37.79,46.0,7.6544432264701125,5.961005339623274,6.827629234502852,5.799092654460526,3.9712,208100.0,NEAR BAY,1.3199380804137515
-122.19,37.79,47.0,7.114769448366463,5.497168225293202,6.368187186350492,5.54907608489522,2.9514,198100.0,NEAR BAY,1.282153882829813
-122.19,37.79,50.0,6.86171134048073,5.384495062789089,6.304448802421981,5.308267697401205,2.6667,172800.0,NEAR BAY,1.2926460630160104
-122.18,37.81,37.0,7.404887575616125,5.572154032177765,6.431331081933479,5.58724865840025,5.4446,336700.0,NEAR BAY,1.3253191379773501
-122.18,37.8,34.0,7.212294468500341,5.278114659230517,6.093569770045136,5.278114659230517,6.2838,318200.0,NEAR BAY,1.3664527836444924
-122.18,37.8,23.0,7.748460023899697,5.820082930352362,6.862757913051401,5.796057750765372,6.7527,285800.0,NEAR BAY,1.3368500379204313
-122.13,37.77,24.0,7.807916628926408,5.762051382780177,6.821107472256465,5.783825182329737,7.0712,293000.0,NEAR BAY,1.3499572312075592
-122.16,37.79,22.0,9.460554194813056,7.6251071482389,8.514389264083503,7.584773077612199,5.9849,371000.0,NEAR BAY,1.2473087985634743
-122.17,37.78,42.0,7.329749689041512,5.564520407322694,6.480044561926653,5.5909869805108565,3.6875,157300.0,NEAR BAY,1.3109938754269435
-122.17,37.77,30.0,8.109826276018477,6.616065185132817,7.4413203897176174,6.556778356158042,2.875,135300.0,NEAR BAY,1.2368614333900478
-122.18,37.78,43.0,7.593877844605118,6.089044875446846,6.990256500493881,6.0112671744041615,3.4205,136700.0,NEAR BAY,1.2632740525890576
-122.18,37.78,50.0,7.404279118037268,5.777652323222656,6.570882962339584,5.652489180268651,3.2984,160700.0,NEAR BAY,1.3099147794716093
-122.17,37.78,49.0,6.795705775173514,5.181783550292085,6.150602768446279,5.204006687076795,3.875,140600.0,NEAR BAY,1.3058603079910358
-122.17,37.78,52.0,6.483107351457199,4.859812404361672,5.6937321388027,4.804021044733257,4.175,144000.0,NEAR BAY,1.349516850798303
-122.16,37.77,48.0,6.885509670034818,5.272999558563747,6.102558594613569,5.198497031265826,4.7708,156300.0,NEAR BAY,1.3245193040647378
-122.16,37.77,45.0,7.751475318021456,5.986452005284438,6.876264611890766,5.953243334287785,3.5739,176000.0,NEAR BAY,1.30205921088035
-122.16,37.77,39.0,7.367708572374371,5.857933154483459,6.754604099487962,5.75890177387728,3.0958,145800.0,NEAR BAY,1.2793599998171064
-122.17,37.77,39.0,7.385851078125209,5.8377304471659395,6.816735880594968,5.777652323222656,3.3958,141900.0,NEAR BAY,1.2783481360480224
-122.17,37.77,31.0,7.793586803371584,6.280395838960195,7.215975002651466,6.115892125483034,1.871,90700.0,NEAR BAY,1.274317244886991
-122.17,37.76,41.0,7.374629015218945,5.908082938168931,6.980075940561763,5.87493073085203,1.9356,90600.0,NEAR BAY,1.2552708028524135
-122.17,37.76,47.0,7.6586995582682995,6.025865973825314,6.873163834212518,5.948034989180646,2.1842,107900.0,NEAR BAY,1.2876016318329193
-122.18,37.76,37.0,7.362645270417825,5.883322388488279,6.839476438228843,5.771441123130016,2.2917,107000.0,NEAR BAY,1.2757030892874905
-122.17,37.76,38.0,7.475905969367397,5.986452005284438,6.895682697747868,5.872117789475416,2.4333,98200.0,NEAR BAY,1.2731192113970273
-122.18,37.76,50.0,7.080026499922591,5.568344503761097,6.811244378601294,5.5093883366279774,1.9479,89500.0,NEAR BAY,1.2850839453179521
-122.18,37.76,52.0,6.626717749249025,5.170483995038151,6.104793232414985,5.111987788356544,3.9063,93800.0,NEAR BAY,1.2963093856254013
-122.18,37.76,49.0,7.744569809354496,6.115892125483034,7.170119543449628,6.113682179832232,1.8407,96700.0,NEAR BAY,1.2667602897157828
-122.18,37.77,27.0,6.813444599510896,5.4680601411351315,5.983936280687191,5.062595033026967,2.0786,97500.0,NEAR BAY,1.3458403358478945
-122.18,37.77,42.0,7.074116816197362,5.552959584921617,6.777646593635117,5.594711379601839,2.8125,97300.0,NEAR BAY,1.264429268324617
-122.18,37.76,43.0,7.610357618312838,6.013715156042802,7.013915474810528,5.908082938168931,1.8913,91200.0,NEAR BAY,1.2881264020764553
-122.19,37.76,49.0,7.221835825288449,5.645446897643238,6.673297967767654,5.598421958998375,1.7056,91400.0,NEAR BAY,1.289977046778468
-122.18,37.77,52.0,7.917536353943631,6.306275286948016,7.299797366758161,6.318968113746434,2.2768,96200.0,NEAR BAY,1.2529793174172905
-122.18,37.77,51.0,7.653494909661253,6.156978985585555,7.068172000388042,6.0844994130751715,3.2552,120100.0,NEAR BAY,1.2578676387435288
-122.18,37.77,52.0,7.466799475018602,5.8944028342648505,6.937314081223682,5.905361848054571,2.0556,100000.0,NEAR BAY,1.26441015252578
-122.19,37.76,52.0,7.613324979540639,5.971261839790462,6.93828448401696,5.860786223465865,2.4659,94700.0,NEAR BAY,1.2990279271845515
-122.2,37.76,47.0,7.018401799069201,5.560681631015528,6.717804695023691,5.634789603169249,1.75,85700.0,NEAR BAY,1.245548155892413
-122.19,37.77,41.0,7.619233416226805,6.236369590203704,7.253470382684528,6.12029741895095,2.0469,89300.0,NEAR BAY,1.2449122803467907
-122.19,37.77,45.0,7.52456122628536,5.976350909297934,7.0326242610280065,5.857933154483459,2.7159,101400.0,NEAR BAY,1.2845078678520463
-122.19,37.76,41.0,6.826545223556594,5.337538079701318,6.259581464064923,5.075173815233827,1.2083,72500.0,NEAR BAY,1.3450859954915804
-122.19,37.76,45.0,6.903747257584598,5.476463551931511,6.447305862541213,5.472270673671475,1.925,74100.0,NEAR BAY,1.2615873134346829
-122.2,37.75,36.0,6.408528791059498,4.890349128221754,6.2766434893416445,4.897839799950911,1.5809,70000.0,NEAR BAY,1.3084398536521606
-122.2,37.76,37.0,7.893945138235959,6.602587892189336,7.563200592358071,6.504288173536645,1.4097,84600.0,NEAR BAY,1.2136524286167507
-122.19,37.76,38.0,7.309212365692763,5.916202062607435,7.0431599159883405,5.863631175598097,0.7683,81800.0,NEAR BAY,1.24653344434598
-122.19,37.75,19.0,7.699842407396986,6.338594078203183,7.301147805856032,6.255750041753367,1.3194,81400.0,NEAR BAY,1.2308424019510324
-122.19,37.75,28.0,6.75343791859778,5.247024072160486,6.077642243349034,5.093750200806762,0.8012,81800.0,NEAR BAY,1.3258282507705526
-122.19,37.76,26.0,7.165493475060845,5.697093486505405,6.892641641172089,5.717027701406222,1.9479,85800.0,NEAR BAY,1.2533599361952266
-122.19,37.74,36.0,6.742880635791903,5.3612921657094255,6.342121418721152,5.075173815233827,1.1765,87100.0,NEAR BAY,1.3286009270366714
-122.18,37.74,42.0,6.295266001439646,5.043425116919247,5.942799375126701,4.820281565605037,2.3456,83500.0,NEAR BAY,1.305995493366884
-122.19,37.73,44.0,6.9726062513017535,5.537334267018537,6.716594773520978,5.501258210544727,2.1538,79700.0,NEAR BAY,1.2674566407257104
-122.19,37.74,43.0,6.56244409369372,4.997212273764115,6.035481432524756,5.049856007249537,2.5139,83400.0,NEAR BAY,1.2995309340053898
-122.19,37.73,45.0,7.332369205929062,5.676753802268282,6.687108607866515,5.662960480135946,1.2625,84700.0,NEAR BAY,1.2947943450513077
-122.18,37.73,42.0,6.813444599510896,5.375278407684165,6.472346294500901,5.293304824724492,2.9063,80000.0,NEAR BAY,1.2871816048994542
-122.18,37.73,43.0,7.238496840894365,5.683579767338681,6.752270376141742,5.655991810819852,2.5192,76400.0,NEAR BAY,1.279792666433356
-122.18,37.73,44.0,6.3080984415095305,4.787491742782046,6.077642243349034,4.919980925828125,2.1111,79700.0,NEAR BAY,1.2821388002531249
-122.18,37.73,42.0,8.312626025674962,6.774223886357614,7.914617709040679,6.660575149839686,2.455,82400.0,NEAR BAY,1.2480342671120586
-122.17,37.74,41.0,7.3864708488298945,6.100318952020064,7.301147805856032,6.028278520230698,2.4028,97700.0,NEAR BAY,1.2253035131076226
-122.17,37.74,47.0,6.139884552226255,4.90527477843843,5.793013608384144,4.927253685157205,2.15,97200.0,NEAR BAY,1.2461068466439964
-122.17,37.74,43.0,6.70808408385307,5.267858159063328,6.20455776256869,5.19295685089021,2.4776,101600.0,NEAR BAY,1.2917658044285745
